time     sideslip   row_rate row_angle yaw_rate rudder  aileron
3.198900 20.409411 0.071551 -0.218605 0.425093 0.942263 0.669151 
3.208900 19.591761 0.072724 -0.218124 0.423450 0.937333 0.657534 
3.218900 18.777661 0.073889 -0.217635 0.421795 0.932397 0.645942 
3.228900 17.967130 0.075046 -0.217139 0.420128 0.927455 0.634375 
3.238900 17.160190 0.076196 -0.216635 0.418450 0.922508 0.622833 
3.248900 16.356862 0.077338 -0.216123 0.416760 0.917556 0.611318 
3.258900 15.557164 0.078472 -0.215604 0.415059 0.912599 0.599830 
3.268900 14.761118 0.079597 -0.215077 0.413347 0.907636 0.588369 
3.278900 13.968742 0.080715 -0.214542 0.411623 0.902669 0.576935 
3.288900 13.180056 0.081825 -0.214000 0.409889 0.897697 0.565529 
3.298900 12.395080 0.082927 -0.213451 0.408145 0.892719 0.554152 
3.308900 11.613831 0.084021 -0.212895 0.406389 0.887738 0.542804 
3.318900 10.836329 0.085106 -0.212331 0.404623 0.882752 0.531485 
3.328900 10.062593 0.086184 -0.211760 0.402847 0.877761 0.520196 
3.338900 9.292639 0.087253 -0.211182 0.401060 0.872766 0.508937 
3.348900 8.526487 0.088314 -0.210597 0.399263 0.867768 0.497710 
3.358900 7.764153 0.089366 -0.210004 0.397456 0.862765 0.486513 
3.368900 7.005655 0.090411 -0.209405 0.395639 0.857758 0.475347 
3.378900 6.251010 0.091447 -0.208799 0.393813 0.852747 0.464214 
3.388900 5.500235 0.092475 -0.208186 0.391977 0.847733 0.453113 
3.398900 4.753346 0.093494 -0.207566 0.390131 0.842716 0.442045 
3.408900 4.010361 0.094505 -0.206939 0.388276 0.837694 0.431011 
3.418900 3.271294 0.095507 -0.206306 0.386411 0.832670 0.420009 
3.428900 2.536162 0.096501 -0.205666 0.384538 0.827643 0.409042 
3.438900 1.804980 0.097487 -0.205019 0.382655 0.822612 0.398110 
3.448900 1.077765 0.098464 -0.204366 0.380764 0.817579 0.387212 
3.458900 0.354529 0.099432 -0.203706 0.378864 0.812543 0.376349 
3.468900 -0.364710 0.100392 -0.203040 0.376955 0.807505 0.365523 
3.478900 -1.079939 0.101343 -0.202368 0.375037 0.802464 0.354732 
3.488900 -1.791144 0.102286 -0.201689 0.373112 0.797421 0.343977 
3.498900 -2.498310 0.103220 -0.201004 0.371178 0.792375 0.333260 
3.508900 -3.201424 0.104145 -0.200313 0.369236 0.787328 0.322579 
3.518900 -3.900472 0.105062 -0.199615 0.367285 0.782278 0.311936 
3.528900 -4.595440 0.105970 -0.198912 0.365327 0.777227 0.301331 
3.538900 -5.286316 0.106869 -0.198203 0.363362 0.772175 0.290764 
3.548900 -5.973087 0.107760 -0.197487 0.361388 0.767121 0.280236 
3.558900 -6.655740 0.108642 -0.196766 0.359407 0.762065 0.269747 
3.568900 -7.334264 0.109515 -0.196039 0.357419 0.757008 0.259297 
3.578900 -8.008645 0.110379 -0.195306 0.355423 0.751951 0.248886 
3.588900 -8.678871 0.111235 -0.194567 0.353421 0.746892 0.238516 
3.598900 -9.344933 0.112081 -0.193822 0.351411 0.741833 0.228186 
3.608900 -10.006817 0.112919 -0.193072 0.349394 0.736773 0.217897 
3.618900 -10.664514 0.113748 -0.192317 0.347371 0.731712 0.207649 
3.628900 -11.318012 0.114568 -0.191556 0.345341 0.726652 0.197442 
3.638900 -11.967300 0.115380 -0.190789 0.343305 0.721591 0.187277 
3.648900 -12.612369 0.116182 -0.190017 0.341262 0.716530 0.177154 
3.658900 -13.253208 0.116975 -0.189240 0.339213 0.711469 0.167073 
3.668900 -13.889808 0.117760 -0.188458 0.337157 0.706408 0.157035 
3.678900 -14.522158 0.118536 -0.187670 0.335096 0.701348 0.147040 
